ID,country,sector_trabajo,area_performance,profesion,cargo_trabajo_actual,actividad_institucion,sabe_programar,años_exp_programacion,niv_conocimiento_programacion,javascript,react,react_native,typescript,node_js,express,next_js,python,java,angular,mongo_db,solidity,unity,net,aws,fue_recomendado,orientacion,preferencia_rol_ia,nivel_estudio_dev,interes_resolver_problemas_inf_dev,capacidad_enfoque_dev,interes_conocimiento_programacion_dev,flexibilidad_cambios_at_work_dev,considera_importante_etica_ddhh_dev,considera_formacion_sector_publico_en_ia_dev,nivel_estudio_pm,mente_abierta_pm,interes_agile_pm,virtud_confiabilidad_pm,virtud_liderazgo_pm,virtud_proactividad_pm,virtud_valoracion_pm,virtud_seguimiento_proyectos_pm,virtud_persona_organizada_pm,interes_soft_seguimiento_proyectos_pm,considera_importante_etica_ddhh_pm,considera_formacion_sector_publico_en_ia_pm,nivel_estudio_ds,interes_proyeccion_datos_ds,interes_visualizaciones_ds,considera_util_decisiones_datos_ds,interes_volumens_datos_ds,sabe_aplicar_metodologias_ds,virtud_innovacion_ds,interes_deteccion_patrones_ds,considera_importante_etica_ddhh_ds,considera_formacion_sector_publico_en_ia_ds,verticales_ds,nivel_ingles_ds,score,mod_gob_datos_TERMINADO,mod_design_desploy_TERMINADO,mod_gob_ia_TERMINADO,mod_react_basic_TERMINADO,mod_react_avanzado_TERMINADO,mod_node_js_TERMINADO,mod_javascript_TERMINADO,mod_challenge_backenv_TERMINADO,mod_node_js_CURSANDO,mod_react_avanzado_CURSANDO,mod_design_desploy_CURSANDO,mod_gob_datos_CURSANDO,mod_gob_ia_CURSANDO,niv_estudio_perfil_dev,niv_estudio_perfil_ds,niv_estudio_perfil_pm,nivel_estudio,considera_importante_etica_ddhh,considera_formacion_sector_publico_en_ia,perfil
A6369,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,9,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6370,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grado_av_con_IA,grado_av_con_IA,10,10,3
A6371,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,7,8,8,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6372,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,7,7,7,8,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,46,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A6373,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,7,10,7,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6374,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,9,9,9,8,8,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,50,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A6375,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,10,9,9,10,9,9,8,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,101,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A6376,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),5,10,10,5,6,6,10,10,10,sin_datos,sin_datos,72,0,0,0,0,0,0,0,0,0,0,0,0,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6377,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",10,10,10,10,7,10,10,10,10,sin_datos,sin_datos,87,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6378,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,10,10,8,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,106,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A6379,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,10,10,10,7,9,10,10,10,sin_datos,sin_datos,85,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6380,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,8,10,10,9,10,10,10,10,sin_datos,sin_datos,86,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6381,,,,,,,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,7,9,9,8,10,10,sin_datos,sin_datos,83,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6382,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,8,10,10,10,sin_datos,sin_datos,88,0,0,0,0,0,0,0,0,0,0,0,0,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6383,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,8,10,7,8,6,9,5,9,sin_datos,sin_datos,70,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6384,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,"Cuento con título de grado o soy estudiante avanzado de carrera informática, o tengo experiencia acreditada con automatización y/o IA.",10,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grado_av_con_IA,,,grado_av_con_IA,0,0,3
A6385,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6386,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",7,4,10,10,10,10,10,10,10,sin_datos,sin_datos,81,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6387,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",6,6,6,5,8,7,5,10,10,sin_datos,sin_datos,63,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6388,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cursé Start Coding y me inscribo con recomendación de las autoridades del mismo.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,start_coding_cursado,,,start_coding_cursado,0,0,3
A6389,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",9,9,10,10,9,10,10,10,10,sin_datos,sin_datos,87,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6390,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,8,10,10,10,10,sin_datos,sin_datos,88,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6391,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A6392,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,"Cuento con título de grado o soy estudiante avanzado de carrera informática, o tengo experiencia acreditada con automatización y/o IA.",10,8,10,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grado_av_con_IA,,,grado_av_con_IA,0,0,3
A6393,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,sin_datos,sin_datos,90,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6394,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),6,10,10,10,8,8,8,10,10,sin_datos,sin_datos,80,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6395,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,8,9,9,9,8,10,10,8,sin_datos,sin_datos,79,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6396,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,8,9,10,10,sin_datos,sin_datos,87,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6397,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,9,9,8,10,9,10,10,10,9,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,103,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,9,10,3
A6398,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,sin_datos,sin_datos,90,TERMINO,TERMINO,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6399,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",5,4,4,4,3,4,4,4,4,sin_datos,sin_datos,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,grado_av_con_IA,,grado_av_con_IA,0,0,2
A6400,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,7,10,10,8,8,10,10,10,sin_datos,sin_datos,81,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6401,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",7,10,10,10,10,10,10,10,10,sin_datos,sin_datos,87,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6402,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,10,9,10,9,9,9,8,8,8,9,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,97,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,8,9,3
A6403,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6404,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,4,10,10,10,9,10,10,10,sin_datos,sin_datos,81,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6405,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,sin_datos,sin_datos,90,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6406,,,,,,,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",10,10,10,10,8,10,10,10,10,sin_datos,sin_datos,88,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6407,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cursé Start Coding y me inscribo con recomendación de las autoridades del mismo.,6,8,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,0,0,0,0,start_coding_cursado,,,start_coding_cursado,0,0,3
A6408,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,9,8,10,10,10,sin_datos,sin_datos,87,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6409,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,TERMINADO,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6410,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,3,6,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,48,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A6411,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cursé Start coding y me inscribo sin recomendación de las autoridades del mismo,8,9,8,9,8,10,10,8,8,10,9,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,97,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,,,start_coding_cursado,start_coding_cursado,10,9,3
A6412,,,,,,,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,"Cuento con título de grado o soy estudiante avanzado de carrera informática, o tengo experiencia acreditada con automatización y/o IA.",10,10,10,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grado_av_con_IA,,,grado_av_con_IA,0,0,3
A6413,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",7,6,8,7,8,8,8,9,9,sin_datos,sin_datos,70,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6414,,,,,,,principiante,,,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,8,10,10,10,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6415,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,8,10,10,10,10,sin_datos,sin_datos,88,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A6416,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,10,10,10,10,10,10,8,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,107,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A6417,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",10,10,10,8,8,10,9,10,10,sin_datos,sin_datos,85,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A6418,,,,,,,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,8,8,9,9,8,8,7,7,9,9,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,91,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,,grad_av_sin_IA,grad_av_sin_IA,9,9,3
A6419,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,8,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6420,,,,,,,principiante,,,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,9,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,TERMINADO,0,TERMINO,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A6421,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,"Cuento con título de grado o soy estudiante avanzado de carrera informática, o tengo experiencia acreditada con automatización y/o IA.",10,8,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,TERMINO,0,TERMINO,0,0,0,0,0,0,0,0,CURSANDO,0,grado_av_con_IA,,,grado_av_con_IA,0,0,3
A6422,,,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,NS/NC,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,9,9,9,8,8,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
